date,year,month,day,hour,PM2.5,PM10,SO2,NO2,O3,Temprature,Pressure,RAIN
2016-04-24,2016,April,,1,44.0,117.0,12.0,67.0,7.0,11.3,1010.3,0.0
2016-04-24,2016,April,,2,54.0,126.0,18.0,69.0,2.0,10.8,1010.0,0.0
2016-04-24,2016,April,,3,61.0,129.0,22.0,68.0,2.0,8.5,1009.9,0.0
2016-04-24,2016,April,,4,77.0,135.0,22.0,69.0,2.0,7.1,1009.6,0.0
2016-04-24,2016,April,,5,78.0,118.0,19.0,74.0,2.0,7.6,1009.4,0.0
2016-04-24,2016,April,,6,59.0,117.0,16.0,74.0,2.0,6.8,1009.3,0.0
2016-04-24,2016,April,,7,58.0,133.0,15.0,71.0,2.0,11.4,1009.5,0.0
2016-04-24,2016,April,,8,61.0,144.0,18.0,69.0,6.0,12.9,1009.2,0.0
2016-04-24,2016,April,,9,76.0,167.0,23.0,70.0,16.0,15.3,1008.8,0.0
2016-04-24,2016,April,,10,85.0,146.0,27.0,68.0,27.0,17.1,1008.3,0.0
2016-04-24,2016,April,,11,93.0,154.0,29.0,67.0,40.0,18.9,1007.7,0.0
2016-04-24,2016,April,,12,92.0,157.0,25.0,51.0,69.0,21.0,1006.6,0.0
2016-04-24,2016,April,,13,98.0,185.0,24.0,29.0,110.0,22.3,1005.3,0.0
2016-04-24,2016,April,,14,143.0,224.0,33.0,36.0,121.0,23.0,1004.3,0.0
2016-04-24,2016,April,,15,183.0,244.0,35.0,35.0,145.0,23.7,1003.4,0.0
2016-04-24,2016,April,,16,189.0,304.0,45.0,37.0,172.0,23.9,1002.8,0.0
2016-04-24,2016,April,,17,182.0,293.0,41.0,30.0,195.0,24.2,1002.4,0.0
2016-04-24,2016,April,,18,166.0,284.0,41.0,37.0,183.0,24.1,1003.3,0.0
2016-04-24,2016,April,,19,141.0,258.0,36.0,42.0,172.0,23.9,1002.4,0.0
2016-04-24,2016,April,,20,130.0,247.0,24.0,46.0,148.0,23.5,1003.2,0.0
2016-04-24,2016,April,,21,116.0,239.0,20.0,54.0,123.0,22.8,1003.9,0.0
2016-04-24,2016,April,,22,91.0,211.0,17.0,49.0,103.0,22.1,1004.2,0.0
2016-04-24,2016,April,,23,72.0,198.0,14.0,42.0,89.0,21.3,1004.1,0.0
2016-04-25,2016,April,,0,57.0,183.0,16.0,30.0,91.0,20.9,1004.2,0.0
2016-04-25,2016,April,,1,50.0,174.0,17.0,25.0,90.0,20.1,1004.6,0.0
2016-04-25,2016,April,,2,58.0,144.0,13.0,24.0,88.0,19.4,1005.0,0.0
2016-04-25,2016,April,,3,57.0,143.0,12.0,26.0,82.0,18.8,1005.3,0.0
2016-04-25,2016,April,,4,59.0,131.0,11.0,28.0,75.0,18.0,1005.5,0.0
2016-04-25,2016,April,,5,68.0,125.0,11.0,31.0,68.0,16.9,1006.2,0.0
2016-04-25,2016,April,,6,82.0,123.0,12.0,35.0,63.0,16.4,1006.7,0.0
2016-04-25,2016,April,,7,87.0,136.0,18.0,50.0,50.0,17.1,1007.5,0.0
2016-04-25,2016,April,,8,96.0,141.0,22.0,55.0,46.0,18.4,1008.1,0.0
2016-04-25,2016,April,,9,117.0,161.0,23.0,59.0,46.0,19.9,1008.4,0.0
2016-04-25,2016,April,,10,125.0,166.0,22.0,51.0,67.0,21.1,1008.6,0.0
2016-04-25,2016,April,,11,131.0,186.0,27.0,46.0,91.0,23.0,1008.8,0.0
2016-04-25,2016,April,,12,144.0,210.0,37.0,40.0,126.0,24.3,1008.4,0.0
2016-04-25,2016,April,,13,162.0,181.0,39.0,33.0,165.0,26.0,1007.9,0.0
2016-04-25,2016,April,,14,139.0,139.0,22.0,22.0,182.0,26.7,1007.6,0.0
2016-04-25,2016,April,,15,105.0,105.0,12.0,16.0,184.0,27.4,1006.9,0.0
2016-04-25,2016,April,,16,96.0,130.0,6.0,15.0,179.0,27.9,1006.7,0.0
2016-04-25,2016,April,,17,78.0,122.0,6.0,16.0,170.0,27.1,1006.9,0.0
2016-04-25,2016,April,,18,74.0,110.0,6.0,20.0,172.0,26.1,1007.2,0.0
2016-04-25,2016,April,,19,68.0,136.0,8.0,26.0,166.0,25.5,1007.9,0.0
2016-04-25,2016,April,,20,83.0,177.0,8.0,30.0,153.0,21.1,1009.4,0.0
2016-04-25,2016,April,,21,69.0,184.0,9.0,33.0,136.0,18.3,1011.0,0.0
2016-04-25,2016,April,,22,156.0,342.0,23.0,67.0,100.0,17.2,1011.9,0.0
2016-04-25,2016,April,,23,142.0,244.0,22.0,42.0,120.0,16.3,1012.3,0.0
2016-04-26,2016,April,,0,108.0,177.0,18.0,34.0,112.0,15.4,1012.5,0.0
2016-04-26,2016,April,,1,85.0,161.0,20.0,39.0,92.0,14.6,1012.6,0.0
2016-04-26,2016,April,,2,78.0,150.0,24.0,45.0,74.0,14.9,1012.8,0.0
2016-04-26,2016,April,,3,75.0,157.0,30.0,47.0,76.0,14.7,1012.6,0.0
2016-04-26,2016,April,,4,72.0,149.0,35.0,52.0,56.0,14.0,1012.7,0.0
2016-04-26,2016,April,,5,66.0,139.0,38.0,51.0,52.0,13.9,1013.1,0.0
2016-04-26,2016,April,,6,60.0,129.0,38.0,55.0,49.0,14.1,1012.8,0.0
2016-04-26,2016,April,,7,63.0,128.0,44.0,57.0,46.0,14.5,1013.1,0.0
2016-04-26,2016,April,,8,68.0,130.0,51.0,59.0,46.0,15.3,1013.3,0.0
2016-04-26,2016,April,,9,73.0,135.0,48.0,59.0,49.0,15.8,1013.7,0.0
2016-04-26,2016,April,,10,90.0,139.0,45.0,55.0,57.0,16.9,1014.0,0.0
2016-04-26,2016,April,,11,83.0,121.0,35.0,44.0,76.0,18.5,1013.5,0.0
2016-04-26,2016,April,,12,90.0,127.0,31.0,43.0,87.0,19.5,1012.8,0.0
2016-04-26,2016,April,,13,106.0,144.0,35.0,46.0,99.0,20.5,1011.8,0.0
2016-04-26,2016,April,,14,116.0,157.0,33.0,43.0,121.0,20.8,1011.0,0.0
2016-04-26,2016,April,,15,100.0,153.0,27.0,34.0,146.0,21.9,1009.9,0.0
2016-04-26,2016,April,,16,92.0,130.0,17.0,30.0,146.0,21.9,1009.3,0.0
2016-04-26,2016,April,,17,86.0,125.0,11.0,29.0,153.0,21.8,1009.5,0.0
2016-04-26,2016,April,,18,94.0,127.0,12.0,30.0,156.0,21.2,1009.7,0.0
2016-04-26,2016,April,,19,87.0,128.0,11.0,36.0,153.0,20.0,1010.2,0.0
2016-04-26,2016,April,,20,74.0,146.0,10.0,39.0,138.0,19.1,1011.1,0.0
2016-04-26,2016,April,,21,66.0,95.0,8.0,37.0,129.0,17.8,1011.3,0.0
2016-04-26,2016,April,,22,62.0,122.0,9.0,35.0,126.0,16.6,1011.5,0.0
2016-04-26,2016,April,,23,83.0,141.0,11.0,52.0,95.0,15.6,1011.7,0.0
2016-04-27,2016,April,,0,83.0,133.0,13.0,68.0,69.0,13.8,1012.0,0.0
2016-04-27,2016,April,,1,84.0,117.0,14.0,81.0,52.0,12.9,1011.5,0.0
2016-04-27,2016,April,,2,76.0,102.0,13.0,62.0,86.0,12.0,1010.9,0.0
2016-04-27,2016,April,,3,80.0,123.0,12.0,53.0,84.0,12.0,1010.5,0.0
2016-04-27,2016,April,,4,88.0,119.0,13.0,58.0,74.0,11.8,1010.3,0.0
2016-04-27,2016,April,,5,85.0,123.0,24.0,53.0,69.0,12.0,1010.5,0.0
2016-04-27,2016,April,,6,86.0,128.0,35.0,63.0,52.0,12.6,1010.8,0.0
2016-04-27,2016,April,,7,77.0,121.0,25.0,55.0,63.0,14.0,1011.1,0.0
2016-04-27,2016,April,,8,78.0,112.0,21.0,56.0,59.0,15.5,1011.5,0.0
2016-04-27,2016,April,,9,85.0,142.0,16.0,81.0,36.0,16.5,1011.4,0.0
2016-04-27,2016,April,,10,89.0,128.0,14.0,75.0,54.0,15.3,1011.3,0.0
2016-04-27,2016,April,,11,74.0,82.0,14.0,53.0,79.0,15.3,1011.0,0.0
2016-04-27,2016,April,,12,79.5,83.5,12.0,50.5,92.0,16.0,1010.5,0.0
2016-04-27,2016,April,,13,85.0,85.0,10.0,48.0,105.0,16.8,1010.0,0.0
2016-04-27,2016,April,,14,85.0,94.0,10.0,46.0,106.0,17.0,1009.6,0.0
2016-04-27,2016,April,,15,95.0,115.0,8.0,51.0,93.0,17.6,1009.2,0.0
2016-04-27,2016,April,,16,98.0,98.0,6.0,52.0,91.0,18.2,1008.8,0.0
2016-04-27,2016,April,,17,97.0,98.0,6.0,56.0,89.0,17.2,1008.5,0.0
2016-04-27,2016,April,,18,106.0,106.0,9.0,59.0,135.0,18.2,1008.5,0.0
2016-04-27,2016,April,,19,117.0,117.0,7.0,67.0,121.0,17.8,1008.8,0.0
2016-04-27,2016,April,,20,122.0,122.0,5.0,71.0,76.0,17.0,1009.0,0.0
2016-04-27,2016,April,,21,134.0,134.0,4.0,89.0,45.0,16.2,1009.0,0.0
2016-04-27,2016,April,,22,132.0,132.0,4.0,97.0,23.0,15.1,1009.1,0.0
2016-04-27,2016,April,,23,126.0,126.0,2.0,77.0,23.0,13.5,1009.2,0.0
2016-04-28,2016,April,,0,124.0,124.0,2.0,93.0,5.0,12.8,1009.2,0.0
2016-04-28,2016,April,,1,129.0,138.0,2.0,97.0,2.0,12.2,1009.3,0.0
2016-04-28,2016,April,,2,135.0,135.0,4.0,97.0,2.0,12.4,1009.3,0.0
2016-04-28,2016,April,,3,142.0,142.0,3.0,95.0,2.0,11.5,1009.3,0.0
2016-04-28,2016,April,,4,140.0,140.0,2.0,90.0,2.0,11.3,1009.7,0.0
2016-04-28,2016,April,,5,128.0,128.0,2.0,76.0,12.0,10.9,1010.1,0.0
2016-04-28,2016,April,,6,128.0,128.0,2.0,90.0,2.0,11.3,1010.9,0.0
2016-04-28,2016,April,,7,121.0,121.0,4.0,93.0,3.0,14.2,1011.6,0.0
2016-04-28,2016,April,,8,107.0,108.0,7.0,89.0,23.0,16.7,1012.3,0.0
2016-04-28,2016,April,,9,117.0,117.0,7.0,95.0,26.0,18.9,1012.7,0.0
2016-04-28,2016,April,,10,94.0,94.0,18.0,63.0,85.0,21.4,1012.7,0.0
2016-04-28,2016,April,,11,98.0,98.0,27.0,47.0,117.0,22.2,1012.4,0.0
2016-04-28,2016,April,,12,97.0,122.0,22.0,45.0,139.0,23.4,1011.7,0.0
2016-04-28,2016,April,,13,106.0,113.0,17.0,37.0,173.0,24.4,1010.7,0.0
2016-04-28,2016,April,,14,102.0,114.0,14.0,36.0,201.0,25.1,1009.6,0.0
2016-04-28,2016,April,,15,104.0,122.0,6.0,29.0,201.0,25.6,1008.6,0.0
2016-04-28,2016,April,,16,88.0,137.0,5.0,24.0,203.0,25.1,1007.3,0.0
2016-04-28,2016,April,,17,84.0,84.0,4.0,23.0,190.0,24.7,1007.1,0.0
2016-04-28,2016,April,,18,75.0,97.0,4.0,26.0,180.0,22.9,1007.1,0.0
2016-04-28,2016,April,,19,68.0,116.0,8.0,33.0,166.0,21.1,1008.6,0.0
2016-04-28,2016,April,,20,51.0,102.0,9.0,47.0,124.0,19.8,1007.7,0.0
2016-04-28,2016,April,,21,58.0,137.0,8.0,45.0,105.0,18.1,1009.1,0.0
2016-04-28,2016,April,,22,55.0,106.0,8.0,55.0,79.0,16.8,1009.2,0.0
2016-04-28,2016,April,,23,49.0,93.0,10.0,58.0,64.0,15.6,1009.4,0.0
2016-04-29,2016,April,,0,43.0,75.0,9.0,51.0,65.0,14.2,1009.1,0.0
2016-04-29,2016,April,,1,41.0,83.0,8.0,70.0,39.0,14.3,1008.4,0.0
2016-04-29,2016,April,,2,41.0,78.0,11.0,84.0,24.0,13.7,1008.1,0.0
2016-04-29,2016,April,,3,41.0,116.0,9.0,88.0,17.0,12.3,1007.7,0.0
2016-04-29,2016,April,,4,41.0,89.0,9.0,89.0,13.0,11.8,1007.7,0.0
2016-04-29,2016,April,,5,42.0,69.0,9.0,74.0,22.0,12.3,1007.3,0.0
2016-04-29,2016,April,,6,45.0,64.0,12.0,58.0,35.0,12.0,1007.2,0.0
2016-04-29,2016,April,,7,52.0,81.0,19.0,67.0,28.0,13.5,1007.2,0.0
2016-04-29,2016,April,,8,72.0,100.0,23.0,68.0,29.0,14.7,1007.4,0.0
2016-04-29,2016,April,,9,95.0,125.0,32.0,75.0,32.0,16.0,1007.0,0.0
2016-04-29,2016,April,,10,127.0,153.0,32.0,74.0,44.0,17.5,1006.4,0.0
2016-04-29,2016,April,,11,117.0,179.0,29.0,71.0,64.0,19.6,1005.6,0.0
2016-04-29,2016,April,,12,155.0,193.0,31.0,62.0,102.0,20.7,1004.3,0.0
2016-04-29,2016,April,,13,173.0,211.0,29.0,59.0,135.0,22.1,1002.8,0.0
2016-04-29,2016,April,,14,198.0,223.0,28.0,54.0,175.0,23.6,1001.4,0.0
2016-04-29,2016,April,,15,206.0,206.0,26.0,42.0,225.0,25.1,999.6,0.0
2016-04-29,2016,April,,16,177.0,177.0,22.0,38.0,227.0,25.1,998.6,0.0
2016-04-29,2016,April,,17,174.0,203.0,26.0,40.0,227.0,24.2,999.9,0.0
2016-04-29,2016,April,,18,206.0,249.0,21.0,57.0,190.0,23.1,997.5,0.0
2016-04-29,2016,April,,19,209.0,233.0,25.0,68.0,177.0,22.9,998.2,0.0
2016-04-29,2016,April,,20,206.0,257.0,19.0,106.0,104.0,21.0,998.6,0.0
2016-04-29,2016,April,,21,222.0,251.0,13.0,118.0,59.0,19.7,998.9,0.0
2016-04-29,2016,April,,22,233.0,256.0,13.0,168.0,13.0,19.0,999.8,0.0
2016-04-29,2016,April,,23,242.0,259.0,14.0,148.0,28.0,17.3,999.8,0.0
2016-04-30,2016,April,,0,247.0,261.0,12.0,170.0,4.0,16.8,999.3,0.0
2016-04-30,2016,April,,1,265.0,274.0,10.0,171.0,2.0,16.2,999.3,0.0
2016-04-30,2016,April,,2,261.0,261.0,10.0,156.0,2.0,15.4,999.3,0.0
2016-04-30,2016,April,,3,246.0,246.0,8.0,146.0,2.0,14.5,998.8,0.0
2016-04-30,2016,April,,4,236.0,236.0,6.0,143.0,2.0,13.6,998.9,0.0
2016-04-30,2016,April,,5,229.0,229.0,5.0,128.0,2.0,12.8,999.4,0.0
2016-04-30,2016,April,,6,225.0,225.0,7.0,139.0,4.0,13.6,999.7,0.0
2016-04-30,2016,April,,7,218.0,218.0,10.0,137.0,10.0,16.9,1000.0,0.0
2016-04-30,2016,April,,8,213.0,213.0,15.0,117.0,40.0,18.5,1000.4,0.0
2016-04-30,2016,April,,9,220.0,220.0,15.0,103.0,71.0,21.1,1000.1,0.0
2016-04-30,2016,April,,10,181.0,181.0,15.0,59.0,135.0,23.9,1000.1,0.0
2016-04-30,2016,April,,11,146.0,146.0,15.0,37.0,185.0,26.0,999.5,0.0
2016-04-30,2016,April,,12,155.0,173.0,16.0,36.0,216.0,27.1,998.6,0.0
2016-04-30,2016,April,,13,190.0,190.0,15.0,43.0,238.0,28.2,997.7,0.0
2016-04-30,2016,April,,14,238.0,238.0,14.0,40.0,270.0,28.9,997.0,0.0
2016-04-30,2016,April,,15,176.0,176.0,11.0,27.0,255.0,30.0,996.0,0.0
2016-04-30,2016,April,,16,142.0,142.0,11.0,24.0,238.0,30.4,995.3,0.0
2016-04-30,2016,April,,17,144.0,144.0,10.0,23.0,218.0,29.1,995.2,0.0
2016-04-30,2016,April,,18,116.0,197.0,15.0,32.0,237.0,26.8,995.3,0.0
2016-04-30,2016,April,,19,125.0,297.0,13.0,39.0,201.0,25.1,996.3,0.0
2016-04-30,2016,April,,20,131.0,190.0,14.0,43.0,153.0,24.0,997.3,0.0
2016-04-30,2016,April,,21,138.0,184.0,14.0,49.0,121.0,22.5,997.3,0.0
2016-04-30,2016,April,,22,149.0,181.0,14.0,45.0,111.0,21.5,997.5,0.0
2016-04-30,2016,April,,23,174.0,176.0,15.0,32.0,124.0,20.7,997.7,0.0
2016-05-01,2016,May,Monday,0,189.0,189.0,17.0,33.0,125.0,19.5,998.1,0.0
2016-05-01,2016,May,Monday,1,198.0,198.0,19.0,35.0,135.0,19.3,997.8,0.0
2016-05-01,2016,May,Monday,2,189.0,189.0,20.0,34.0,124.0,18.8,997.4,0.0
2016-05-01,2016,May,Monday,3,185.0,185.0,17.0,31.0,117.0,18.1,997.1,0.0
2016-05-01,2016,May,Monday,4,198.0,198.0,19.0,38.0,87.0,17.0,996.7,0.0
2016-05-01,2016,May,Monday,5,211.0,211.0,23.0,51.0,56.0,16.3,996.7,0.0
2016-05-01,2016,May,Monday,6,212.0,212.0,26.0,50.0,56.0,15.9,997.0,0.0
2016-05-01,2016,May,Monday,7,206.0,206.0,36.0,49.0,66.0,18.3,997.3,0.0
2016-05-01,2016,May,Monday,8,202.0,202.0,46.0,46.0,86.0,19.8,997.6,0.0
2016-05-01,2016,May,Monday,9,205.0,205.0,51.0,47.0,104.0,21.2,997.3,0.0
2016-05-01,2016,May,Monday,10,227.0,235.0,48.0,56.0,111.0,22.5,997.2,0.0
2016-05-01,2016,May,Monday,11,232.0,232.0,46.0,49.0,143.0,24.5,997.0,0.0
2016-05-01,2016,May,Monday,12,231.0,233.0,45.0,50.0,178.0,24.0,996.6,0.0
2016-05-01,2016,May,Monday,13,244.0,259.0,42.0,51.0,210.0,26.0,995.8,0.0
2016-05-01,2016,May,Monday,14,242.0,261.0,37.0,44.0,247.0,27.3,995.2,0.0
2016-05-01,2016,May,Monday,15,247.0,247.0,32.0,34.0,272.0,28.0,994.2,0.0
2016-05-01,2016,May,Monday,16,222.0,222.0,30.0,32.0,284.0,27.8,993.6,0.0
2016-05-01,2016,May,Monday,17,201.0,221.0,26.0,41.0,259.0,27.9,993.5,0.0
2016-05-01,2016,May,Monday,18,192.0,197.0,23.0,58.0,203.0,26.3,994.0,0.0
2016-05-01,2016,May,Monday,19,233.0,294.0,23.0,80.0,183.0,25.1,995.0,0.0
2016-05-01,2016,May,Monday,20,272.0,316.0,23.0,82.0,147.0,24.2,996.5,0.0
2016-05-01,2016,May,Monday,21,182.0,182.0,18.0,72.0,104.0,27.0,998.1,0.0
2016-05-01,2016,May,Monday,22,69.0,125.0,10.0,46.0,89.0,26.3,997.4,0.0
2016-05-01,2016,May,Monday,23,63.0,156.0,9.0,30.0,103.0,25.3,997.5,0.0
2016-05-02,2016,May,Tuesday,0,59.0,77.0,8.0,37.0,94.0,24.3,998.9,0.0
2016-05-02,2016,May,Tuesday,1,83.0,83.0,7.0,31.0,95.0,23.5,999.0,0.0
2016-05-02,2016,May,Tuesday,2,56.0,56.0,5.0,22.0,65.0,22.5,999.6,0.0
2016-05-02,2016,May,Tuesday,3,65.0,129.0,3.0,23.0,63.0,21.7,1000.3,0.0
2016-05-02,2016,May,Tuesday,4,41.0,77.0,4.0,15.0,68.0,20.4,1001.3,0.0
2016-05-02,2016,May,Tuesday,5,29.0,54.0,3.0,9.0,86.0,19.0,1002.2,0.0
2016-05-02,2016,May,Tuesday,6,38.0,100.0,2.0,9.0,98.0,17.0,1003.5,0.0
2016-05-02,2016,May,Tuesday,7,81.0,223.0,2.0,14.0,87.0,16.5,1004.5,0.0
2016-05-02,2016,May,Tuesday,8,118.0,366.0,2.0,18.0,75.0,14.2,1005.9,0.8
2016-05-02,2016,May,Tuesday,9,65.0,133.0,2.0,18.0,90.0,15.5,1006.4,0.6
2016-05-02,2016,May,Tuesday,10,34.0,74.0,2.0,26.0,78.0,13.3,1006.9,1.6
2016-05-02,2016,May,Tuesday,11,22.0,56.0,2.0,26.0,73.0,13.4,1007.2,0.1
2016-05-02,2016,May,Tuesday,12,39.0,67.0,2.0,25.0,66.0,12.4,1007.1,1.1
2016-05-02,2016,May,Tuesday,13,53.0,82.0,2.0,29.0,56.0,12.2,1006.8,1.2
2016-05-02,2016,May,Tuesday,14,30.0,75.0,2.0,29.0,55.0,11.7,1006.7,1.1
2016-05-02,2016,May,Tuesday,15,40.0,67.0,2.0,28.0,48.0,11.3,1006.0,2.0
2016-05-02,2016,May,Tuesday,16,74.0,121.0,2.0,27.0,46.0,11.5,1005.0,0.6
2016-05-02,2016,May,Tuesday,17,84.0,139.0,2.0,21.0,51.0,11.7,1003.6,0.4
2016-05-02,2016,May,Tuesday,18,62.0,116.0,2.0,25.0,45.0,12.3,1004.0,0.0
2016-05-02,2016,May,Tuesday,19,65.0,145.0,2.0,39.0,26.0,12.5,1004.6,0.0
2016-05-02,2016,May,Tuesday,20,58.0,97.0,2.0,42.0,24.0,13.4,1004.6,0.0
2016-05-02,2016,May,Tuesday,21,64.0,130.0,2.0,36.0,31.0,13.8,1004.8,0.0
2016-05-02,2016,May,Tuesday,22,63.0,130.0,2.0,42.0,22.0,13.8,1004.1,0.0
2016-05-02,2016,May,Tuesday,23,62.0,118.0,2.0,44.0,18.0,11.3,1003.3,0.0
2016-05-03,2016,May,Wednesday,0,44.0,116.0,2.0,46.0,13.0,10.4,1002.3,0.0
2016-05-03,2016,May,Wednesday,1,47.0,104.0,2.0,42.0,11.0,9.5,1000.9,0.0
2016-05-03,2016,May,Wednesday,2,42.0,101.0,2.0,40.0,7.0,9.1,1000.3,0.0
2016-05-03,2016,May,Wednesday,3,35.0,82.0,2.0,37.0,3.0,9.3,999.3,0.0
2016-05-03,2016,May,Wednesday,4,35.0,81.0,2.0,40.0,2.0,11.4,998.5,0.0
2016-05-03,2016,May,Wednesday,5,39.0,59.0,2.0,45.0,2.0,12.9,998.1,0.0
2016-05-03,2016,May,Wednesday,6,21.0,23.0,2.0,47.0,7.0,14.1,998.0,0.0
2016-05-03,2016,May,Wednesday,7,14.0,14.0,3.0,52.0,17.0,15.8,998.0,0.0
2016-05-03,2016,May,Wednesday,8,28.0,33.0,3.0,42.0,37.0,17.8,997.8,0.0
2016-05-03,2016,May,Wednesday,9,28.0,28.0,3.0,28.0,55.0,19.3,997.5,0.0
2016-05-03,2016,May,Wednesday,10,105.0,105.0,3.0,19.0,75.0,21.2,996.9,0.0
2016-05-03,2016,May,Wednesday,11,89.33333333333333,86.75,2.0,16.0,88.0,22.5,996.5,0.0
2016-05-03,2016,May,Wednesday,12,73.66666666666667,68.5,2.0,13.0,101.0,23.6,995.8,0.0
2016-05-03,2016,May,Wednesday,13,58.0,50.25,2.0,14.0,103.0,24.5,995.5,0.0
2016-05-03,2016,May,Wednesday,14,42.333333333333336,32.0,2.0,14.0,100.0,25.5,994.8,0.0
2016-05-03,2016,May,Wednesday,15,26.66666666666667,77.0,2.0,16.0,66.0,25.7,994.0,0.0
2016-05-03,2016,May,Wednesday,16,11.0,122.0,2.0,21.0,18.0,26.1,993.8,0.0
2016-05-03,2016,May,Wednesday,17,12.0,121.0,2.0,23.0,10.0,26.1,994.3,0.0
2016-05-03,2016,May,Wednesday,18,19.0,128.0,2.0,24.0,8.0,25.6,994.9,0.0
2016-05-03,2016,May,Wednesday,19,23.0,100.0,2.0,25.0,9.0,24.5,996.0,0.0
2016-05-03,2016,May,Wednesday,20,25.0,82.0,2.0,29.0,10.0,23.5,997.2,0.0
2016-05-03,2016,May,Wednesday,21,16.0,70.0,2.0,39.0,5.0,21.8,998.4,0.0
2016-05-03,2016,May,Wednesday,22,14.0,96.0,2.0,48.0,2.0,19.2,999.0,0.0
2016-05-03,2016,May,Wednesday,23,34.0,87.0,3.0,52.0,2.0,15.8,999.3,0.0
2016-05-04,2016,May,Thursday,0,27.0,64.0,2.0,54.0,2.0,14.2,999.6,0.0
2016-05-04,2016,May,Thursday,1,16.0,50.0,2.0,55.0,2.0,13.4,999.9,0.0
2016-05-04,2016,May,Thursday,2,20.0,44.0,2.0,54.0,2.0,13.0,1000.0,0.0
2016-05-04,2016,May,Thursday,3,19.0,50.0,2.0,53.0,2.0,12.0,1000.3,0.0
2016-05-04,2016,May,Thursday,4,16.0,49.0,2.0,54.0,2.0,12.5,1000.8,0.0
2016-05-04,2016,May,Thursday,5,23.0,59.0,2.0,52.0,2.0,10.2,1001.1,0.0
2016-05-04,2016,May,Thursday,6,20.0,50.0,2.0,52.0,2.0,11.1,1001.6,0.0
2016-05-04,2016,May,Thursday,7,24.0,70.0,2.0,49.0,2.0,16.5,1002.4,0.0
2016-05-04,2016,May,Thursday,8,22.0,72.0,2.0,48.0,2.0,18.9,1003.0,0.0
2016-05-04,2016,May,Thursday,9,42.0,68.0,2.0,50.0,2.0,20.9,1003.1,0.0
2016-05-04,2016,May,Thursday,10,30.0,69.0,2.0,50.0,2.0,23.2,1003.0,0.0
2016-05-04,2016,May,Thursday,11,26.0,57.0,2.0,53.0,2.0,25.2,1002.4,0.0
2016-05-04,2016,May,Thursday,12,25.0,62.0,2.0,56.0,2.0,26.5,1001.6,0.0
2016-05-04,2016,May,Thursday,13,17.0,47.0,2.0,59.0,2.0,27.2,1000.6,0.0
2016-05-04,2016,May,Thursday,14,19.0,59.0,2.0,59.0,2.0,27.7,1000.2,0.0
2016-05-04,2016,May,Thursday,15,22.0,53.0,2.0,55.0,7.0,27.6,999.8,0.0
2016-05-04,2016,May,Thursday,16,30.0,65.0,2.0,47.0,12.0,27.3,999.5,0.0
2016-05-04,2016,May,Thursday,17,24.0,76.0,2.0,40.0,15.0,27.1,999.4,0.0
2016-05-04,2016,May,Thursday,18,27.5,80.0,4.0,29.0,118.0,26.7,999.3,0.0
2016-05-04,2016,May,Thursday,19,31.0,90.0,6.0,48.0,118.0,24.8,999.8,0.0
2016-05-04,2016,May,Thursday,20,42.0,150.0,9.0,58.0,95.0,23.9,1000.8,0.0
2016-05-04,2016,May,Thursday,21,27.0,85.0,8.0,40.0,89.0,22.3,1001.6,0.0
2016-05-04,2016,May,Thursday,22,22.0,66.0,2.0,48.0,67.0,20.3,1002.3,0.0
2016-05-04,2016,May,Thursday,23,21.0,68.0,5.0,47.0,72.0,20.2,1003.1,0.0
2016-05-05,2016,May,Friday,0,25.0,61.0,7.0,48.0,70.0,19.1,1003.0,0.0
2016-05-05,2016,May,Friday,1,30.0,82.0,9.0,83.0,20.0,19.1,1003.0,0.0
2016-05-05,2016,May,Friday,2,32.0,86.0,8.0,73.0,20.0,18.8,1002.6,0.0
2016-05-05,2016,May,Friday,3,27.0,58.0,7.0,49.0,44.0,18.6,1001.9,0.0
2016-05-05,2016,May,Friday,4,26.0,45.0,8.0,40.0,57.0,18.6,1001.1,0.0
2016-05-05,2016,May,Friday,5,24.0,52.0,11.0,50.0,45.0,18.6,1001.3,0.0
2016-05-05,2016,May,Friday,6,25.0,63.0,17.0,54.0,47.0,18.2,1001.7,0.0
2016-05-05,2016,May,Friday,7,30.0,81.0,25.0,57.0,50.0,18.3,1002.1,0.0
2016-05-05,2016,May,Friday,8,45.0,94.0,31.0,66.0,43.0,18.7,1002.4,0.0
2016-05-05,2016,May,Friday,9,48.0,90.0,33.0,57.0,55.0,19.6,1002.6,0.0
2016-05-05,2016,May,Friday,10,48.0,95.0,30.0,48.0,71.0,20.2,1002.8,0.0
2016-05-05,2016,May,Friday,11,45.0,95.0,25.0,37.0,93.0,21.2,1002.0,0.0
2016-05-05,2016,May,Friday,12,49.0,92.0,22.0,35.0,106.0,21.9,1000.9,0.0
2016-05-05,2016,May,Friday,13,59.0,96.0,19.0,33.0,124.0,22.6,1000.0,0.0
2016-05-05,2016,May,Friday,14,64.0,108.0,18.0,34.0,136.0,23.6,999.3,0.0
2016-05-05,2016,May,Friday,15,69.0,111.0,18.0,34.0,148.0,23.6,998.3,0.0
2016-05-05,2016,May,Friday,16,70.0,125.0,19.0,40.0,140.0,23.5,998.0,0.0
2016-05-05,2016,May,Friday,17,74.0,131.0,18.0,44.0,142.0,23.1,998.1,0.0
2016-05-05,2016,May,Friday,18,79.0,140.0,18.0,49.0,140.0,22.5,998.2,0.0
